loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
153,4,5,15,0,1127
0,0,5,0,1,1128
161,66,0,17,0,1129
191,177,4,26,0,1130
64,36,9,7,,1131
0,0,8,0,1,1132
0,0,5,0,,1133
-155,47,2,16,0,1134
0,0,0,0,,1135
94,179,10,20,1,1136
-113,148,9,18,0,1137
0,0,2,0,,1138
0,0,1,0,,1139
-92,169,0,19,1,1140
0,0,8,0,0,1141
201,152,5,25,,1142
43,57,5,7,0,1143
-141,70,5,15,0,1144
58,26,6,6,0,1145
-149,125,1,19,0,1146
0,0,0,0,1,1147
9,11,10,1,1,1148
134,129,6,18,1,1149
148,97,5,17,0,1150
-27,15,2,3,,1151
-147,129,11,19,,1152
22,4,9,2,0,1153
51,40,4,6,1,1154
-12,34,0,3,,1155
-206,91,0,22,0,1156
1,21,0,2,1,1157
-71,129,11,14,1,1158
9,15,11,1,0,1159
-56,28,9,6,0,1160
-94,15,7,9,1,1161
140,11,5,14,1,1162
1,289,3,28,0,1163
1,34,2,3,0,1164
-42,198,0,20,,1165
-162,4,11,16,0,1166
1,21,11,2,,1167
9,0,7,0,1,1168
-48,91,6,10,0,1169
-94,-4,4,9,0,1170
-65,169,4,18,0,1171
-4,28,3,2,,1172
9,4,3,0,1,1173
-4,34,0,3,,1174
237,4,0,23,0,1175
0,0,10,0,0,1176
62,217,5,22,0,1177
-151,30,10,15,0,1178
3,137,6,13,1,1179
0,0,5,0,,1180
-193,93,2,21,1,1181
-202,19,2,20,0,1182
-23,126,11,12,0,1183
3,66,10,6,1,1184
146,19,8,14,0,1185
77,4,3,7,0,1186
-29,49,0,5,0,1187
0,0,0,0,0,1188
146,36,11,15,1,1189
0,0,8,0,0,1190
18,42,2,4,1,1191
-155,34,11,15,1,1192
-92,158,8,18,1,1193
-191,80,6,20,0,1194
0,0,3,0,1,1195
-18,203,2,20,1,1196
7,30,5,3,0,1197
22,80,5,8,0,1198
-12,101,4,10,1,1199
167,118,4,20,,1200
159,135,2,20,1,1201
167,85,1,18,,1202
7,253,1,25,1,1203
-170,-2,10,17,1,1204
-149,0,7,14,0,1205
201,148,6,24,1,1206
115,186,5,21,1,1207
-200,7,3,20,1,1208
-12,57,2,5,0,1209
0,0,2,0,1,1210
153,152,11,21,0,1211
7,213,9,21,0,1212
-18,7,9,1,0,1213
-42,209,6,21,1,1214
180,118,5,21,1,1215
-170,34,1,17,1,1216
-149,224,0,26,0,1217
79,253,0,26,0,1218
188,392,0,43,0,1219
-122,173,10,21,0,1220
-191,59,0,19,1,1221
-44,384,0,38,0,1222
5,13,8,1,1,1223
117,135,5,17,1,1224
132,179,2,22,1,1225
159,40,2,16,0,1226
117,2,11,11,,1227
5,13,7,1,,1228
-115,112,4,16,,1229
-164,125,2,20,0,1230
-1,26,1,2,0,1231
11,251,7,25,0,1232
172,59,6,18,0,1233
-50,26,4,5,1,1234
-1,53,3,5,0,1235
106,163,10,19,1,1236
0,0,9,0,,1237
0,0,7,0,1,1238
142,230,3,27,0,1239
0,0,1,0,1,1240
79,125,1,14,,1241
0,0,0,0,1,1242
0,0,3,0,1,1243
64,131,10,14,0,1244
1,85,8,8,0,1245
1,91,8,9,0,1246
0,0,7,0,1,1247
14,61,3,6,0,1248
0,0,2,0,1,1249
0,0,2,0,1,1250
87,66,10,10,0,1251
117,171,9,20,0,1252
-52,32,8,6,0,1253
-31,49,8,5,0,1254
30,21,3,3,0,1255
-111,66,1,12,,1256
0,0,0,0,1,1257
0,0,11,0,1,1258
-168,17,10,16,0,1259
0,0,4,0,1,1260
0,0,2,0,0,1261
0,0,4,0,1,1262
0,0,3,0,0,1263
-153,-15,2,15,1,1264
-52,150,1,15,0,1265
-67,95,0,11,1,1266
-25,251,0,25,1,1267
1,101,9,10,0,1268
-111,125,9,16,0,1269
115,163,7,19,0,1270
0,0,6,0,0,1271
0,0,4,0,1,1272
7,91,2,9,0,1273
-84,91,1,12,0,1274
121,141,4,18,0,1275
0,0,2,0,0,1276
-189,51,0,19,0,1277
0,0,11,0,0,1278
115,163,9,19,,1279
85,156,9,17,0,1280
0,0,8,0,1,1281
22,74,7,7,1,1282
155,101,5,18,0,1283
-90,146,5,17,1,1284
169,40,4,17,0,1285
-84,247,4,26,0,1286
-54,34,3,6,0,1287
0,0,3,0,0,1288
0,0,1,0,1,1289
-39,203,1,20,1,1290
-141,23,0,14,1,1291
58,74,0,9,0,1292
0,0,0,0,,1293
-27,112,11,11,0,1294
-126,108,9,16,,1295
0,0,8,0,1,1296
148,7,6,14,0,1297
0,0,5,0,1,1298
134,135,5,19,0,1299
-153,85,4,17,1,1300
-54,253,4,25,0,1301
-141,85,10,16,0,1302
-111,2,10,11,0,1303
49,118,7,12,1,1304
-98,131,6,16,0,1305
0,0,5,0,1,1306
0,0,3,0,0,1307
-126,57,3,13,0,1308
94,108,2,14,0,1309
-63,125,1,13,0,1310
142,108,6,17,0,1311
0,0,5,0,1,1312
85,13,3,8,0,1313
0,0,3,0,0,1314
0,0,10,0,1,1315
94,-2,9,9,1,1316
14,74,8,7,0,1317
115,85,7,14,0,1318
0,0,6,0,,1319
14,186,5,18,,1320
-6,78,4,7,,1321
22,68,0,7,,1322
0,0,0,0,0,1323
49,85,11,9,1,1324
-77,7,7,7,1,1325
58,47,3,7,0,1326
0,0,2,0,1,1327
-77,186,0,20,0,1328
73,163,0,17,1,1329
94,2,4,9,1,1330
127,125,4,17,1,1331
-6,169,3,16,0,1332
0,0,1,0,1,1333
49,257,0,26,,1334
132,114,6,17,1,1335
0,0,4,0,1,1336
-172,34,0,17,0,1337
153,213,3,26,0,1338
-157,63,3,16,0,1339
119,91,2,14,1,1340
18,163,2,16,0,1341
212,148,10,25,1,1342
161,74,8,17,0,1343
-94,129,5,15,1,1344
-145,97,3,17,1,1345
-151,91,1,17,0,1346
0,0,0,0,0,1347
68,51,11,8,1,1348
62,57,10,8,1,1349
-166,57,9,17,1,1350
0,0,7,0,,1351
77,152,6,17,0,1352
104,163,4,19,1,1353
0,0,3,0,1,1354
-124,135,3,18,0,1355
0,0,2,0,0,1356
-94,274,1,28,0,1357
-136,47,0,14,0,1358
-50,47,0,6,1,1359
77,91,4,11,1,1360
161,47,3,16,1,1361
47,91,0,10,1,1362
11,0,8,1,1,1363
11,-6,4,1,1,1364
-44,0,0,4,0,1365
3,57,0,5,1,1366
-229,70,1,23,0,1367
-101,-6,0,10,1,1368
3,196,0,19,0,1369
98,234,0,25,1,1370
47,9,9,4,0,1371
-145,9,7,14,0,1372
146,-40,4,15,,1373
89,196,3,21,1,1374
-166,-6,1,16,,1375
11,9,0,1,1,1376
24,42,0,4,0,1377
3,200,11,20,0,1378
32,47,11,5,1,1379
11,9,10,1,,1380
-65,55,10,8,0,1381
-16,93,7,9,,1382
0,0,11,0,0,1383
-145,0,7,14,0,1384
0,0,5,0,,1385
-23,194,5,19,0,1386
-166,55,2,17,0,1387
-1,49,10,4,0,1388
-151,-38,9,15,0,1389
140,-38,8,14,1,1390
146,144,3,20,0,1391
-8,255,9,25,0,1392
62,154,9,16,0,1393
182,137,3,22,1,1394
0,0,2,0,1,1395
-115,-32,2,11,0,1396
161,21,1,16,0,1397
132,61,7,14,0,1398
-50,122,4,13,,1399
0,0,11,0,1,1400
68,55,10,8,0,1401
0,0,8,0,0,1402
0,0,8,0,,1403
0,0,5,0,1,1404
-1,51,4,5,1,1405
-101,0,3,10,0,1406
-193,66,1,20,1,1407
0,0,10,0,1,1408
-71,17,10,7,0,1409
0,0,6,0,1,1410
39,34,5,5,0,1411
153,40,4,15,0,1412
-16,55,3,5,0,1413
-44,7,9,4,1,1414
0,0,1,0,0,1415
0,0,1,0,0,1416
140,13,1,14,0,1417
0,0,0,0,1,1418
11,150,0,15,0,1419
132,110,10,17,0,1420
68,-6,8,6,1,1421
18,200,7,20,0,1422
125,55,3,13,0,1423
47,160,8,16,0,1424
0,0,7,0,0,1425
0,0,2,0,0,1426
98,-6,1,9,0,1427
-101,-19,10,10,,1428
146,82,9,16,1,1429
98,99,7,13,1,1430
-109,49,4,11,0,1431
140,42,4,14,0,1432
0,0,9,0,1,1433
-115,228,3,25,,1434
22,163,9,16,0,1435
94,253,4,26,0,1436
-77,270,2,28,0,1437
134,112,1,17,0,1438
-111,40,10,11,0,1439
-126,-8,10,12,1,1440
163,108,6,19,1,1441
85,152,5,17,1,1442
142,101,5,17,1,1443
0,0,3,0,,1444
-141,-8,3,14,1,1445
-126,40,1,13,0,1446
-147,23,7,14,0,1447
226,28,5,22,,1448
169,-2,5,16,1,1449
-48,192,2,19,0,1450
134,118,0,17,0,1451
-126,85,11,15,0,1452
127,131,10,18,1,1453
7,57,9,5,0,1454
100,156,8,18,0,1455
0,0,7,0,1,1456
106,118,5,15,0,1457
0,0,4,0,1,1458
134,118,4,17,1,1459
-111,152,1,18,0,1460
106,125,10,16,1,1461
-27,97,10,10,0,1462
1,156,9,15,1,1463
0,0,8,0,1,1464
100,108,7,14,0,1465
-48,192,6,19,,1466
127,-8,5,12,1,1467
-160,13,4,16,0,1468
0,0,2,0,0,1469
-18,192,2,19,1,1470
-126,-15,2,12,1,1471
0,0,1,0,1,1472
35,135,1,13,1,1473
155,13,0,15,0,1474
0,0,9,0,0,1475
49,186,7,19,,1476
134,163,5,21,0,1477
155,112,10,19,,1478
142,-29,10,14,1,1479
14,274,9,27,0,1480
0,0,8,0,1,1481
0,0,1,0,0,1482
0,0,0,0,0,1483
73,207,10,21,0,1484
193,23,9,19,,1485
-69,135,7,15,0,1486
0,0,6,0,0,1487
0,0,5,0,1,1488
0,0,4,0,1,1489
94,156,3,18,1,1490
0,0,0,0,,1491
1,118,0,11,0,1492
241,7,11,24,0,1493
121,47,7,12,,1494
0,0,4,0,1,1495
-84,112,3,14,1,1496
-105,-8,3,10,0,1497
155,125,7,19,1,1498
73,253,5,26,1,1499
0,0,3,0,,1500
142,-2,8,14,,1501
0,0,7,0,1,1502
85,146,6,16,,1503
-48,40,5,6,0,1504
0,0,5,0,0,1505
-141,-2,11,14,0,1506
0,0,6,0,1,1507
0,0,6,0,1,1508
-160,-2,4,16,0,1509
169,192,3,25,0,1510
-84,169,10,18,0,1511
85,129,10,15,1,1512
0,0,9,0,1,1513
37,135,7,13,0,1514
73,15,6,7,0,1515
0,0,5,0,1,1516
-113,169,0,20,1,1517
0,0,10,0,1,1518
0,0,4,0,,1519
100,108,4,14,0,1520
0,0,0,0,1,1521
0,0,0,0,0,1522
159,21,10,16,0,1523
7,129,10,12,,1524
0,0,8,0,1,1525
0,0,7,0,0,1526
30,91,5,9,0,1527
0,0,3,0,0,1528
-27,68,0,7,,1529
0,0,0,0,1,1530
129,215,0,25,1,1531
195,97,5,21,0,1532
0,0,4,0,,1533
0,0,3,0,1,1534
123,129,8,17,1,1535
-113,184,7,21,1,1536
-18,200,5,20,0,1537
0,0,3,0,,1538
180,-15,0,18,,1539
-98,224,11,24,0,1540
0,0,10,0,1,1541
7,171,4,17,0,1542
180,-8,9,18,0,1543
-4,148,6,14,1,1544
153,141,6,20,0,1545
0,0,4,0,,1546
-176,-4,2,17,1,1547
180,-21,1,18,1,1548
0,0,0,0,1,1549
195,-21,0,19,0,1550
22,241,0,24,1,1551
-134,230,10,26,0,1552
-185,-15,9,18,0,1553
-33,30,4,4,0,1554
73,171,2,18,,1555
-141,-21,1,14,0,1556
0,0,10,0,1,1557
0,0,7,0,1,1558
-92,141,0,16,,1559
0,0,10,0,0,1560
1,51,10,5,1,1561
138,118,10,18,1,1562
58,34,7,6,,1563
94,158,3,18,1,1564
0,0,10,0,,1565
0,0,8,0,1,1566
73,72,7,10,1,1567
-98,15,6,9,0,1568
0,0,6,0,0,1569
0,0,6,0,1,1570
0,0,7,0,1,1571
115,108,6,15,0,1572
79,129,1,15,1,1573
-141,181,0,22,,1574
101,112,11,15,0,1575
144,11,8,14,1,1576
-105,91,6,13,0,1577
-113,192,4,22,0,1578
0,0,3,0,1,1579
1,198,10,19,0,1580
0,0,8,0,1,1581
0,0,6,0,1,1582
64,158,3,17,1,1583
113,133,10,17,1,1584
172,26,9,17,1,1585
-130,156,7,20,0,1586
-115,133,6,17,1,1587
150,150,6,21,1,1588
193,19,5,19,1,1589
-20,19,1,2,1,1590
-65,173,0,18,,1591
3,198,11,19,0,1592
0,0,5,0,0,1593
-86,21,5,8,,1594
-115,169,5,20,0,1595
-151,68,3,16,0,1596
125,158,9,20,1,1597
-16,85,5,8,0,1598
0,0,0,0,1,1599
176,192,0,26,1,1600
-157,4,9,15,0,1601
0,0,8,0,1,1602
0,0,4,0,1,1603
98,165,1,19,0,1604
-172,34,0,17,,1605
-145,588,0,60,0,1606
1,40,9,4,1,1607
70,196,9,20,1,1608
56,26,8,6,1,1609
-143,82,11,16,0,1610
91,156,8,18,,1611
-14,179,7,17,1,1612
-136,127,0,18,0,1613
-14,179,10,17,,1614
28,0,10,2,1,1615
-115,133,8,17,1,1616
77,173,4,18,0,1617
0,0,4,0,1,1618
5,38,3,3,0,1619
180,0,10,18,,1620
167,55,6,17,0,1621
0,0,3,0,1,1622
108,120,2,16,0,1623
-71,42,0,8,0,1624
11,42,7,4,1,1625
-134,19,5,13,,1626
144,99,2,17,1,1627
75,116,0,13,1,1628
39,137,11,14,1,1629
138,150,10,20,,1630
167,127,8,20,1,1631
11,251,6,25,,1632
-170,106,5,20,0,1633
-8,99,5,9,,1634
144,-6,1,14,0,1635
186,9,0,18,1,1636
180,0,11,18,1,1637
-107,156,9,18,1,1638
-8,188,9,18,0,1639
201,144,8,24,0,1640
81,26,4,8,0,1641
-170,0,3,17,1,1642
-94,137,2,16,,1643
0,0,4,0,0,1644
0,0,2,0,1,1645
68,19,0,7,0,1646
-50,85,3,9,0,1647
-178,19,0,17,1,1648
-115,57,11,12,0,1649
119,7,9,11,0,1650
119,163,5,20,,1651
-44,148,8,15,1,1652
-65,163,8,17,0,1653
-157,203,5,25,1,1654
-101,125,3,16,,1655
-151,101,1,18,1,1656
-145,198,0,24,0,1657
-124,34,11,12,,1658
3,148,4,14,,1659
-37,91,3,9,1,1660
-193,158,1,24,0,1661
100,101,10,14,1,1662
-71,186,8,19,1,1663
-155,97,0,18,0,1664
-4,198,0,19,,1665
64,68,9,9,1,1666
0,0,9,0,1,1667
94,141,8,16,0,1668
-92,72,6,11,0,1669
0,0,6,0,1,1670
0,0,4,0,0,1671
-134,152,3,20,1,1672
-134,4,11,13,0,1673
0,0,8,0,1,1674
30,129,8,13,,1675
-134,118,4,17,1,1676
0,0,3,0,0,1677
-23,69,3,7,0,1678
108,125,2,16,0,1679
0,0,1,0,,1680
102,110,8,15,0,1681
-115,82,5,14,0,1682
218,150,0,26,1,1683
-31,133,10,13,0,1684
-79,150,10,16,1,1685
-88,171,9,19,1,1686
-37,133,3,13,0,1687
-151,200,1,25,1,1688
0,0,5,0,1,1689
81,144,1,16,,1690
-37,245,0,24,1,1691
146,70,10,16,0,1692
-37,13,2,3,0,1693
0,0,0,0,0,1694
-153,85,10,17,1,1695
-48,26,7,5,,1696
-153,49,7,16,1,1697
220,141,5,26,0,1698
-90,4,5,9,1,1699
-162,101,4,19,0,1700
0,0,3,0,0,1701
0,0,3,0,1,1702
-168,21,0,16,0,1703
43,95,3,10,1,1704
0,0,1,0,1,1705
0,0,9,0,1,1706
191,-6,7,19,0,1707
-195,148,6,24,1,1708
-117,38,4,12,1,1709
0,0,11,0,1,1710
0,0,9,0,1,1711
-92,36,7,9,0,1712
-56,93,7,10,1,1713
-33,66,6,7,,1714
89,59,5,10,1,1715
-8,171,0,17,1,1716
62,251,4,25,0,1717
0,0,2,0,1,1718
0,0,0,0,1,1719
-102,92,9,13,0,1720
-166,144,10,21,,1721
98,120,9,15,1,1722
110,133,8,17,1,1723
-136,4,7,13,1,1724
83,101,6,13,1,1725
-65,165,4,17,,1726
0,0,4,0,1,1727
-58,181,3,19,,1728
3,129,2,12,0,1729
153,40,1,15,0,1730
77,158,0,17,0,1731
-101,21,11,10,1,1732
110,141,5,17,1,1733
104,125,1,16,,1734
125,97,0,15,,1735
161,215,0,26,0,1736
-8,186,10,18,0,1737
-65,169,6,18,1,1738
3,40,0,4,0,1739
3,112,9,11,,1740
104,108,1,14,0,1741
0,0,0,0,1,1742
0,0,9,0,1,1743
-94,125,6,15,,1744
157,9,2,15,0,1745
11,42,1,4,0,1746
-138,108,1,17,,1747
0,0,1,0,1,1748
0,0,0,0,0,1749
0,0,0,0,0,1750
-1,262,0,26,1,1751
-138,9,10,13,,1752
0,0,9,0,1,1753
148,-6,9,14,1,1754
77,205,3,21,0,1755
91,148,3,17,0,1756
0,0,2,0,1,1757
-1,257,0,25,0,1758
-10,257,0,25,1,1759
96,156,11,18,0,1760
132,219,10,25,1,1761
0,0,10,0,0,1762
0,0,8,0,,1763
-141,93,4,16,0,1764
0,0,3,0,,1765
169,-6,11,16,1,1766
-27,30,11,4,1,1767
16,194,10,19,0,1768
-168,120,8,20,,1769
0,0,7,0,1,1770
-27,245,6,24,0,1771
28,106,5,10,1,1772
-183,228,4,29,0,1773
-138,116,3,18,0,1774
-183,76,3,19,1,1775
-18,4,2,1,0,1776
-105,222,10,24,0,1777
235,82,6,24,0,1778
136,30,6,13,0,1779
37,26,4,4,1,1780
0,0,3,0,1,1781
-84,144,2,16,1,1782
0,0,4,0,1,1783
129,150,4,19,0,1784
115,76,11,13,,1785
-113,110,10,15,1,1786
138,76,9,15,,1787
0,0,6,0,,1788
-134,26,5,13,0,1789
1,194,2,19,0,1790
-105,133,1,16,1,1791
0,0,0,0,0,1792
-170,76,1,18,,1793
0,0,0,0,0,1794
180,184,0,25,1,1795
1,57,7,5,1,1796
-84,156,6,17,0,1797
16,30,6,3,0,1798
-18,104,2,10,1,1799
73,207,2,21,,1800
-56,167,0,17,1,1801
-242,70,0,25,0,1802
129,156,3,20,0,1803
-170,13,1,17,0,1804
0,0,0,0,1,1805
1,63,0,6,0,1806
-33,63,11,7,0,1807
115,0,10,11,1,1808
-4,57,9,5,1,1809
0,0,9,0,1,1810
-77,87,6,11,1,1811
-18,144,5,14,0,1812
50,10,3,5,0,1813
-34,55,3,6,0,1814
153,30,3,15,1,1815
-4,163,0,16,0,1816
-170,93,10,19,0,1817
-71,42,8,8,1,1818
-42,7,8,4,0,1819
7,253,5,25,0,1820
-170,30,2,17,0,1821
0,0,0,0,1,1822
163,23,9,16,0,1823
0,0,6,0,1,1824
49,198,5,20,,1825
0,0,2,0,,1826
16,-2,0,1,0,1827
70,0,0,7,1,1828
-124,85,8,15,1,1829
0,0,6,0,1,1830
-4,55,3,5,1,1831
-4,55,1,5,0,1832
-63,34,1,7,0,1833
-84,230,0,24,,1834
-153,215,0,26,0,1835
77,0,8,7,1,1836
-124,171,5,21,0,1837
28,66,4,7,0,1838
-147,106,3,18,0,1839
-54,28,2,6,0,1840
0,0,0,0,0,1841
58,13,6,5,1,1842
169,181,0,24,,1843
184,165,0,24,,1844
115,7,0,11,1,1845
1,82,10,8,1,1846
100,133,8,16,0,1847
159,42,7,16,,1848
0,0,4,0,,1849
115,133,2,17,0,1850
0,0,2,0,1,1851
-92,137,0,16,0,1852
0,0,0,0,0,1853
-27,190,11,19,0,1854
83,205,1,22,1,1855
0,0,0,0,0,1856
-56,53,0,7,1,1857
7,373,0,37,0,1858
64,36,11,7,0,1859
0,0,9,0,,1860
138,76,8,15,1,1861
153,7,6,15,0,1862
0,0,6,0,,1863
0,0,5,0,0,1864
138,7,0,13,0,1865
64,241,0,24,0,1866
-141,219,1,26,0,1867
123,-2,0,12,0,1868
0,0,11,0,1,1869
-98,93,7,13,0,1870
0,0,5,0,1,1871
0,0,3,0,0,1872
0,0,1,0,0,1873
-33,76,0,8,1,1874
100,-8,0,10,,1875
0,0,3,0,1,1876
136,217,0,25,0,1877
-122,45,5,13,0,1878
142,34,3,14,0,1879
-115,141,1,18,1,1880
0,0,1,0,1,1881
-44,80,0,9,0,1882
138,137,9,19,,1883
-105,7,9,10,1,1884
-12,207,7,20,0,1885
7,213,6,21,1,1886
-12,163,11,16,1,1887
0,0,8,0,1,1888
22,133,7,13,1,1889
-63,230,6,23,,1890
43,30,4,5,1,1891
22,224,11,22,,1892
115,137,9,17,,1893
0,0,3,0,1,1894
0,0,2,0,1,1895
0,0,1,0,1,1896
43,120,1,12,,1897
-77,99,0,12,1,1898
-50,198,11,20,0,1899
-65,181,9,19,0,1900
60,243,5,25,1,1901
3,51,4,5,0,1902
0,0,2,0,1,1903
94,146,0,17,1,1904
-164,133,5,21,,1905
9,66,5,6,0,1906
94,133,8,16,1,1907
73,32,8,7,,1908
115,59,4,12,0,1909
100,42,3,10,0,1910
-4,89,2,8,0,1911
0,0,1,0,0,1912
0,0,1,0,1,1913
0,0,0,0,1,1914
0,0,0,0,0,1915
-18,190,10,19,0,1916
-96,66,9,11,0,1917
0,0,8,0,1,1918
0,0,8,0,1,1919
-10,89,7,8,0,1920
106,13,6,10,0,1921
1,184,4,18,0,1922
0,0,1,0,0,1923
0,0,0,0,1,1924
180,4,11,18,1,1925
37,87,10,9,0,1926
-155,47,7,16,0,1927
-134,163,6,21,1,1928
43,207,6,21,1,1929
0,0,9,0,1,1930
43,53,5,6,,1931
-4,152,4,15,1,1932
0,0,3,0,1,1933
43,106,2,11,1,1934
-77,158,0,17,1,1935
-63,173,11,18,1,1936
129,158,9,20,0,1937
7,118,4,11,1,1938
0,0,4,0,1,1939
0,0,3,0,,1940
-185,-6,3,18,0,1941
159,26,2,16,1,1942
28,196,1,19,,1943
16,241,6,24,0,1944
201,158,2,25,0,1945
-191,230,0,29,0,1946
-170,224,0,28,,1947
-42,63,11,7,0,1948
-191,70,7,20,0,1949
159,26,4,16,0,1950
1,144,2,14,0,1951
43,137,11,14,1,1952
7,106,9,10,0,1953
1,133,5,13,1,1954
51,184,2,19,0,1955
-134,241,11,27,0,1956
-155,133,10,20,0,1957
-113,99,9,15,0,1958
-134,120,7,17,0,1959
123,82,3,14,0,1960
-113,137,3,17,0,1961
144,15,9,14,1,1962
167,42,5,17,1,1963
138,222,1,26,0,1964
64,133,1,14,,1965
-191,15,0,19,1,1966
150,144,9,20,,1967
157,127,5,20,,1968
150,139,4,20,0,1969
73,36,6,8,0,1970
87,116,5,14,1,1971
0,0,3,0,,1972
73,30,2,7,1,1973
0,0,0,0,1,1974
150,47,10,15,1,1975
-124,0,7,12,1,1976
-31,150,6,15,0,1977
172,-11,5,17,1,1978
142,9,4,14,1,1979
-103,133,3,16,0,1980
106,177,2,20,1,1981
-151,47,0,15,,1982
172,2,7,17,1,1983
0,0,6,0,1,1984
-136,2,5,13,,1985
87,80,5,11,0,1986
106,9,5,10,1,1987
136,219,3,25,0,1988
-18,247,2,24,1,1989
-157,198,2,25,1,1990
87,236,1,25,0,1991
100,236,0,25,1,1992
-88,264,0,27,0,1993
184,356,0,40,0,1994
119,85,10,14,0,1995
140,97,10,17,0,1996
0,0,9,0,1,1997
35,160,8,16,1,1998
-141,4,7,14,0,1999
-14,255,5,25,1,2000
98,101,7,14,1,2001
0,51,6,5,1,2002
-119,141,6,18,0,2003
113,118,5,16,0,2004
119,101,4,15,,2005
68,11,1,6,0,2006
0,0,9,0,0,2007
-86,141,8,16,0,2008
-107,4,8,10,0,2009
-56,108,0,12,,2010
-170,34,9,17,1,2011
155,0,9,15,0,2012
134,165,5,21,0,2013
56,91,4,10,0,2014
0,125,2,12,0,2015
0,0,1,0,0,2016
233,28,0,23,0,2017
203,135,0,24,1,2018
0,0,11,0,0,2019
91,150,9,17,0,2020
129,110,7,16,,2021
108,76,6,13,1,2022
129,-15,2,12,1,2023
-111,42,1,11,,2024
-75,253,1,26,0,2025
115,7,0,11,1,2026
-48,293,0,29,0,2027
70,7,10,7,0,2028
85,156,10,17,0,2029
0,0,1,0,0,2030
0,0,1,0,1,2031
1,57,10,5,0,2032
-111,42,5,11,1,2033
-124,42,5,13,0,2034
157,133,2,20,0,2035
148,108,8,18,,2036
0,0,7,0,0,2037
157,135,4,20,1,2038
-10,213,3,21,0,2039
199,30,3,20,0,2040
47,101,10,11,1,2041
169,125,9,21,1,2042
91,87,8,12,,2043
163,114,7,19,1,2044
0,0,4,0,1,2045
-52,36,3,6,0,2046
-162,0,2,16,,2047
163,-13,2,16,0,2048
-162,135,7,21,,2049
11,87,7,8,1,2050
-16,158,6,15,0,2051
-10,76,3,7,1,2052
-117,57,2,13,0,2053
-1,57,2,5,1,2054
142,0,1,14,,2055
121,80,1,14,0,2056
-94,173,0,19,1,2057
0,0,8,0,1,2058
0,0,3,0,1,2059
129,-4,2,12,0,2060
108,93,2,14,0,2061
0,0,2,0,0,2062
64,137,1,15,1,2063
1,63,0,6,1,2064
94,203,10,22,,2065
-141,9,10,14,,2066
0,0,4,0,0,2067
89,2,2,8,1,2068
140,0,2,14,0,2069
0,55,1,5,,2070
-170,194,0,25,0,2071
134,-6,0,13,0,2072
167,61,11,17,0,2073
0,0,10,0,0,2074
0,0,6,0,1,2075
159,57,1,16,1,2076
0,0,4,0,,2077
0,0,3,0,1,2078
0,0,3,0,0,2079
-170,129,2,21,1,2080
180,129,0,22,1,2081
144,45,11,15,0,2082
0,0,9,0,1,2083
0,0,9,0,0,2084
-12,45,6,4,,2085
0,0,2,0,1,2086
138,61,2,15,1,2087
43,165,1,17,0,2088
-134,152,1,20,1,2089
-77,125,0,14,1,2090
7,209,11,20,0,2091
1,112,9,11,1,2092
94,114,9,14,1,2093
73,129,5,14,0,2094
167,21,2,16,,2095
123,108,1,16,1,2096
0,0,1,0,,2097
-214,135,0,25,0,2098
153,82,11,17,1,2099
138,108,10,17,0,2100
0,0,10,0,1,2101
129,129,4,18,0,2102
-141,42,3,14,0,2103
-162,32,2,16,0,2104
-4,114,1,11,1,2105
0,0,0,0,1,2106
123,4,9,12,1,2107
0,0,5,0,,2108
115,11,5,11,0,2109
7,57,9,5,0,2110
-12,13,9,1,1,2111
1,57,8,5,,2112
30,7,8,3,,2113
-33,13,7,3,0,2114
85,118,5,14,0,2115
-98,179,3,20,0,2116
7,57,1,5,0,2117
43,7,9,4,1,2118
-33,47,9,5,0,2119
115,19,2,11,1,2120
159,186,0,24,1,2121
153,0,0,15,,2122
-12,0,9,1,1,2123
16,7,8,1,0,2124
7,7,3,0,0,2125
1,13,3,1,0,2126
-113,0,2,11,0,2127
-12,13,11,1,1,2128
138,7,10,13,1,2129
-63,173,10,18,1,2130
-119,135,9,17,0,2131
144,146,9,20,0,2132
-50,196,7,20,0,2133
79,19,6,8,1,2134
0,0,3,0,0,2135
-29,59,2,6,0,2136
-44,59,1,7,0,2137
-73,23,1,7,1,2138
85,179,0,19,,2139
129,133,0,18,0,2140
129,133,10,18,1,2141
-189,89,10,20,0,2142
-29,82,10,8,1,2143
174,-2,9,17,,2144
-168,40,8,17,0,2145
-29,59,2,6,,2146
129,146,2,19,0,2147
136,207,0,24,,2148
0,0,9,0,,2149
49,36,9,6,0,2150
-35,110,5,11,1,2151
0,0,4,0,1,2152
0,0,4,0,0,2153
144,70,1,16,0,2154
0,0,0,0,0,2155
35,63,7,7,0,2156
218,127,4,25,,2157
0,0,1,0,0,2158
167,76,9,18,,2159
0,0,8,0,1,2160
129,53,7,13,1,2161
-86,190,6,20,0,2162
0,0,2,0,1,2163
138,110,1,17,1,2164
94,19,6,9,0,2165
138,19,6,13,1,2166
222,13,3,22,0,2167
39,167,1,17,,2168
68,190,9,20,0,2169
0,0,6,0,1,2170
117,127,6,17,1,2171
11,99,4,9,0,2172
153,47,0,16,0,2173
-113,116,9,16,1,2174
-122,179,7,21,0,2175
0,0,0,0,,2176
-94,163,0,18,0,2177
0,0,4,0,,2178
0,0,3,0,0,2179
0,0,3,0,0,2180
-94,57,2,10,,2181
